ID_Pago,ID_Poliza,Fecha_Pago,Monto_Pago,Estado_Pago,Metodo_Pago
PAG-01525,POL-0190,2023-12-04,125.83,Completado,Transferencia
PAG-01526,POL-0190,2024-01-03,125.83,Completado,Efectivo
PAG-01527,POL-0190,2024-02-02,125.83,Completado,Tarjeta
PAG-01528,POL-0190,2024-03-03,125.83,Completado,Transferencia
PAG-01529,POL-0190,2024-04-02,125.83,Completado,Tarjeta
PAG-01530,POL-0190,2024-05-02,125.83,Completado,Transferencia
PAG-01531,POL-0190,2024-06-01,125.83,Pendiente,Tarjeta
PAG-01532,POL-0190,2024-07-01,125.83,Completado,Tarjeta
PAG-01533,POL-0190,2024-07-31,125.83,Completado,Tarjeta
PAG-01534,POL-0190,2024-08-30,125.83,Completado,Transferencia
PAG-01535,POL-0190,2024-09-29,125.83,Completado,Tarjeta
PAG-01536,POL-0190,2024-10-29,125.83,Completado,Tarjeta
PAG-01537,POL-0190,2024-11-28,125.83,Completado,Transferencia
PAG-01538,POL-0192,2024-07-12,104.25,Completado,Efectivo
PAG-01539,POL-0192,2024-08-11,104.25,Completado,Efectivo
PAG-01540,POL-0192,2024-09-10,104.25,Completado,Tarjeta
PAG-01541,POL-0192,2024-10-10,104.25,Completado,Transferencia
PAG-01542,POL-0192,2024-11-09,104.25,Completado,Transferencia
PAG-01543,POL-0192,2024-12-09,104.25,Completado,Transferencia
PAG-01544,POL-0192,2025-01-08,104.25,Completado,Transferencia
PAG-01545,POL-0192,2025-02-07,104.25,Completado,Transferencia
PAG-01546,POL-0192,2025-03-09,104.25,Completado,Tarjeta
PAG-01547,POL-0192,2025-04-08,104.25,Completado,Transferencia
PAG-01548,POL-0192,2025-05-08,104.25,Completado,Efectivo
PAG-01549,POL-0192,2025-06-07,104.25,Completado,Transferencia
PAG-01550,POL-0192,2025-07-07,104.25,Completado,Tarjeta
PAG-01551,POL-0194,2025-03-22,204.11,Completado,Tarjeta
PAG-01552,POL-0194,2025-04-21,204.11,Completado,Efectivo
PAG-01553,POL-0194,2025-05-21,204.11,Completado,Transferencia
PAG-01554,POL-0194,2025-06-20,204.11,Pendiente,Tarjeta
PAG-01555,POL-0194,2025-07-20,204.11,Completado,Efectivo
PAG-01556,POL-0194,2025-08-19,204.11,Completado,Tarjeta
PAG-01557,POL-0194,2025-09-18,204.11,Completado,Efectivo
PAG-01558,POL-0194,2025-10-18,204.11,Completado,Tarjeta
PAG-01559,POL-0195,2025-08-29,278.41,Pendiente,Transferencia
PAG-01560,POL-0195,2025-09-28,278.41,Completado,Tarjeta
PAG-01561,POL-0196,2025-09-06,239.41,Completado,Tarjeta
PAG-01562,POL-0196,2025-10-06,239.41,Completado,Efectivo
PAG-01563,POL-0197,2024-02-13,30.51,Completado,Tarjeta
PAG-01564,POL-0197,2024-03-14,30.51,Completado,Tarjeta
PAG-01565,POL-0197,2024-04-13,30.51,Completado,Efectivo
PAG-01566,POL-0197,2024-05-13,30.51,Completado,Tarjeta
PAG-01567,POL-0197,2024-06-12,30.51,Completado,Tarjeta
PAG-01568,POL-0197,2024-07-12,30.51,Completado,Tarjeta
PAG-01569,POL-0197,2024-08-11,30.51,Completado,Transferencia
PAG-01570,POL-0197,2024-09-10,30.51,Completado,Efectivo
PAG-01571,POL-0197,2024-10-10,30.51,Completado,Efectivo
PAG-01572,POL-0197,2024-11-09,30.51,Pendiente,Efectivo
PAG-01573,POL-0197,2024-12-09,30.51,Completado,Transferencia
PAG-01574,POL-0197,2025-01-08,30.51,Completado,Transferencia
PAG-01575,POL-0197,2025-02-07,30.51,Completado,Transferencia
PAG-01576,POL-0198,2025-09-26,135.21,Pendiente,Transferencia
PAG-01577,POL-0199,2023-10-26,41.8,Completado,Transferencia
PAG-01578,POL-0199,2023-11-25,41.8,Completado,Tarjeta
PAG-01579,POL-0199,2023-12-25,41.8,Completado,Transferencia
PAG-01580,POL-0199,2024-01-24,41.8,Pendiente,Efectivo
PAG-01581,POL-0199,2024-02-23,41.8,Completado,Tarjeta
PAG-01582,POL-0199,2024-03-24,41.8,Completado,Tarjeta
PAG-01583,POL-0199,2024-04-23,41.8,Completado,Efectivo
PAG-01584,POL-0199,2024-05-23,41.8,Completado,Transferencia
PAG-01585,POL-0199,2024-06-22,41.8,Completado,Tarjeta
PAG-01586,POL-0199,2024-07-22,41.8,Completado,Tarjeta
PAG-01587,POL-0199,2024-08-21,41.8,Completado,Transferencia
PAG-01588,POL-0199,2024-09-20,41.8,Completado,Tarjeta
PAG-01589,POL-0199,2024-10-20,41.8,Completado,Tarjeta
PAG-01590,POL-0200,2023-11-21,89.29,Completado,Transferencia
PAG-01591,POL-0200,2023-12-21,89.29,Completado,Tarjeta
PAG-01592,POL-0200,2024-01-20,89.29,Completado,Tarjeta
PAG-01593,POL-0200,2024-02-19,89.29,Completado,Transferencia
PAG-01594,POL-0200,2024-03-20,89.29,Completado,Tarjeta
PAG-01595,POL-0200,2024-04-19,89.29,Completado,Efectivo
PAG-01596,POL-0200,2024-05-19,89.29,Completado,Transferencia
PAG-01597,POL-0200,2024-06-18,89.29,Completado,Efectivo
PAG-01598,POL-0200,2024-07-18,89.29,Completado,Tarjeta
PAG-01599,POL-0200,2024-08-17,89.29,Completado,Efectivo
PAG-01600,POL-0200,2024-09-16,89.29,Pendiente,Transferencia
PAG-01601,POL-0200,2024-10-16,89.29,Completado,Transferencia
PAG-01602,POL-0200,2024-11-15,89.29,Completado,Tarjeta
PAG-01603,POL-0203,2024-06-05,65.12,Completado,Tarjeta
PAG-01604,POL-0203,2024-07-05,65.12,Completado,Tarjeta
PAG-01605,POL-0203,2024-08-04,65.12,Completado,Efectivo
PAG-01606,POL-0203,2024-09-03,65.12,Completado,Tarjeta
PAG-01607,POL-0203,2024-10-03,65.12,Completado,Efectivo
PAG-01608,POL-0203,2024-11-02,65.12,Completado,Transferencia
PAG-01609,POL-0203,2024-12-02,65.12,Completado,Efectivo
PAG-01610,POL-0203,2025-01-01,65.12,Completado,Efectivo
PAG-01611,POL-0203,2025-01-31,65.12,Completado,Tarjeta
PAG-01612,POL-0203,2025-03-02,65.12,Completado,Tarjeta
PAG-01613,POL-0203,2025-04-01,65.12,Completado,Transferencia
PAG-01614,POL-0203,2025-05-01,65.12,Completado,Efectivo
PAG-01615,POL-0203,2025-05-31,65.12,Completado,Efectivo
PAG-01616,POL-0204,2023-12-24,227.06,Completado,Tarjeta
PAG-01617,POL-0204,2024-01-23,227.06,Pendiente,Tarjeta
PAG-01618,POL-0204,2024-02-22,227.06,Completado,Efectivo
PAG-01619,POL-0204,2024-03-23,227.06,Completado,Efectivo
PAG-01620,POL-0204,2024-04-22,227.06,Pendiente,Transferencia
PAG-01621,POL-0204,2024-05-22,227.06,Completado,Efectivo
PAG-01622,POL-0204,2024-06-21,227.06,Completado,Tarjeta
PAG-01623,POL-0204,2024-07-21,227.06,Completado,Efectivo
PAG-01624,POL-0204,2024-08-20,227.06,Completado,Transferencia
PAG-01625,POL-0204,2024-09-19,227.06,Completado,Tarjeta
PAG-01626,POL-0204,2024-10-19,227.06,Completado,Efectivo
PAG-01627,POL-0204,2024-11-18,227.06,Pendiente,Tarjeta
PAG-01628,POL-0204,2024-12-18,227.06,Completado,Efectivo
PAG-01629,POL-0205,2024-04-30,88.67,Completado,Tarjeta
PAG-01630,POL-0205,2024-05-30,88.67,Completado,Tarjeta
PAG-01631,POL-0205,2024-06-29,88.67,Pendiente,Efectivo
PAG-01632,POL-0205,2024-07-29,88.67,Completado,Tarjeta
PAG-01633,POL-0205,2024-08-28,88.67,Completado,Transferencia
PAG-01634,POL-0205,2024-09-27,88.67,Completado,Efectivo
PAG-01635,POL-0205,2024-10-27,88.67,Completado,Transferencia
PAG-01636,POL-0205,2024-11-26,88.67,Completado,Tarjeta
PAG-01637,POL-0205,2024-12-26,88.67,Completado,Tarjeta
PAG-01638,POL-0205,2025-01-25,88.67,Completado,Tarjeta
PAG-01639,POL-0205,2025-02-24,88.67,Completado,Tarjeta
PAG-01640,POL-0205,2025-03-26,88.67,Completado,Transferencia
PAG-01641,POL-0205,2025-04-25,88.67,Completado,Transferencia
PAG-01642,POL-0206,2024-11-26,57.41,Completado,Efectivo
PAG-01643,POL-0206,2024-12-26,57.41,Completado,Transferencia
PAG-01644,POL-0206,2025-01-25,57.41,Completado,Tarjeta
PAG-01645,POL-0206,2025-02-24,57.41,Completado,Transferencia
PAG-01646,POL-0206,2025-03-26,57.41,Completado,Tarjeta
PAG-01647,POL-0206,2025-04-25,57.41,Completado,Efectivo
PAG-01648,POL-0206,2025-05-25,57.41,Completado,Tarjeta
PAG-01649,POL-0206,2025-06-24,57.41,Completado,Efectivo
PAG-01650,POL-0206,2025-07-24,57.41,Completado,Efectivo
PAG-01651,POL-0206,2025-08-23,57.41,Completado,Transferencia
PAG-01652,POL-0206,2025-09-22,57.41,Completado,Tarjeta
PAG-01653,POL-0206,2025-10-22,57.41,Completado,Efectivo
PAG-01654,POL-0207,2024-05-28,234.72,Completado,Transferencia
PAG-01655,POL-0207,2024-06-27,234.72,Completado,Efectivo
PAG-01656,POL-0207,2024-07-27,234.72,Completado,Transferencia
PAG-01657,POL-0207,2024-08-26,234.72,Completado,Efectivo
PAG-01658,POL-0207,2024-09-25,234.72,Completado,Efectivo
PAG-01659,POL-0207,2024-10-25,234.72,Completado,Transferencia
PAG-01660,POL-0207,2024-11-24,234.72,Completado,Tarjeta
PAG-01661,POL-0207,2024-12-24,234.72,Completado,Transferencia
PAG-01662,POL-0207,2025-01-23,234.72,Completado,Efectivo
PAG-01663,POL-0207,2025-02-22,234.72,Completado,Tarjeta
PAG-01664,POL-0207,2025-03-24,234.72,Completado,Efectivo
PAG-01665,POL-0207,2025-04-23,234.72,Completado,Efectivo
PAG-01666,POL-0207,2025-05-23,234.72,Completado,Transferencia
PAG-01667,POL-0209,2025-03-19,293.6,Completado,Efectivo
PAG-01668,POL-0209,2025-04-18,293.6,Completado,Transferencia
PAG-01669,POL-0209,2025-05-18,293.6,Completado,Transferencia
PAG-01670,POL-0209,2025-06-17,293.6,Completado,Efectivo
PAG-01671,POL-0209,2025-07-17,293.6,Completado,Tarjeta
PAG-01672,POL-0209,2025-08-16,293.6,Completado,Transferencia
PAG-01673,POL-0209,2025-09-15,293.6,Completado,Transferencia
PAG-01674,POL-0209,2025-10-15,293.6,Completado,Efectivo
PAG-01675,POL-0210,2024-09-18,172.66,Completado,Tarjeta
PAG-01676,POL-0210,2024-10-18,172.66,Completado,Transferencia
PAG-01677,POL-0210,2024-11-17,172.66,Completado,Transferencia
PAG-01678,POL-0210,2024-12-17,172.66,Completado,Transferencia
PAG-01679,POL-0210,2025-01-16,172.66,Completado,Efectivo
PAG-01680,POL-0210,2025-02-15,172.66,Completado,Tarjeta
PAG-01681,POL-0210,2025-03-17,172.66,Pendiente,Efectivo
PAG-01682,POL-0210,2025-04-16,172.66,Completado,Tarjeta
PAG-01683,POL-0210,2025-05-16,172.66,Pendiente,Efectivo
PAG-01684,POL-0210,2025-06-15,172.66,Completado,Efectivo
PAG-01685,POL-0210,2025-07-15,172.66,Completado,Efectivo
PAG-01686,POL-0210,2025-08-14,172.66,Completado,Tarjeta
PAG-01687,POL-0210,2025-09-13,172.66,Completado,Transferencia
PAG-01688,POL-0212,2023-11-13,285.52,Pendiente,Efectivo
PAG-01689,POL-0212,2023-12-13,285.52,Completado,Tarjeta
PAG-01690,POL-0212,2024-01-12,285.52,Completado,Transferencia
PAG-01691,POL-0212,2024-02-11,285.52,Completado,Tarjeta
PAG-01692,POL-0212,2024-03-12,285.52,Completado,Efectivo
PAG-01693,POL-0212,2024-04-11,285.52,Completado,Tarjeta
PAG-01694,POL-0212,2024-05-11,285.52,Completado,Tarjeta
PAG-01695,POL-0212,2024-06-10,285.52,Completado,Transferencia
PAG-01696,POL-0212,2024-07-10,285.52,Completado,Transferencia
PAG-01697,POL-0212,2024-08-09,285.52,Completado,Tarjeta
PAG-01698,POL-0212,2024-09-08,285.52,Completado,Transferencia
PAG-01699,POL-0212,2024-10-08,285.52,Pendiente,Efectivo
PAG-01700,POL-0212,2024-11-07,285.52,Pendiente,Efectivo
PAG-01701,POL-0213,2024-05-08,55.06,Completado,Transferencia
PAG-01702,POL-0213,2024-06-07,55.06,Completado,Transferencia
PAG-01703,POL-0213,2024-07-07,55.06,Completado,Efectivo
PAG-01704,POL-0213,2024-08-06,55.06,Completado,Efectivo
PAG-01705,POL-0213,2024-09-05,55.06,Completado,Tarjeta
PAG-01706,POL-0213,2024-10-05,55.06,Completado,Tarjeta
PAG-01707,POL-0213,2024-11-04,55.06,Completado,Efectivo
PAG-01708,POL-0213,2024-12-04,55.06,Completado,Transferencia
PAG-01709,POL-0213,2025-01-03,55.06,Completado,Tarjeta
PAG-01710,POL-0213,2025-02-02,55.06,Completado,Efectivo
PAG-01711,POL-0213,2025-03-04,55.06,Completado,Tarjeta
PAG-01712,POL-0213,2025-04-03,55.06,Completado,Tarjeta
PAG-01713,POL-0213,2025-05-03,55.06,Completado,Tarjeta
PAG-01714,POL-0214,2024-03-11,157.83,Completado,Transferencia
PAG-01715,POL-0214,2024-04-10,157.83,Completado,Transferencia
PAG-01716,POL-0214,2024-05-10,157.83,Completado,Efectivo
PAG-01717,POL-0214,2024-06-09,157.83,Completado,Transferencia
PAG-01718,POL-0214,2024-07-09,157.83,Completado,Efectivo
PAG-01719,POL-0214,2024-08-08,157.83,Completado,Transferencia
PAG-01720,POL-0214,2024-09-07,157.83,Completado,Transferencia
PAG-01721,POL-0214,2024-10-07,157.83,Pendiente,Tarjeta
PAG-01722,POL-0214,2024-11-06,157.83,Completado,Tarjeta
PAG-01723,POL-0214,2024-12-06,157.83,Pendiente,Transferencia
PAG-01724,POL-0214,2025-01-05,157.83,Completado,Transferencia
PAG-01725,POL-0214,2025-02-04,157.83,Completado,Efectivo
PAG-01726,POL-0214,2025-03-06,157.83,Completado,Tarjeta
PAG-01727,POL-0215,2025-01-09,32.02,Completado,Tarjeta
PAG-01728,POL-0215,2025-02-08,32.02,Completado,Transferencia
PAG-01729,POL-0215,2025-03-10,32.02,Completado,Transferencia
PAG-01730,POL-0215,2025-04-09,32.02,Completado,Efectivo
PAG-01731,POL-0215,2025-05-09,32.02,Completado,Efectivo
PAG-01732,POL-0215,2025-06-08,32.02,Completado,Efectivo
PAG-01733,POL-0215,2025-07-08,32.02,Completado,Tarjeta
PAG-01734,POL-0215,2025-08-07,32.02,Completado,Efectivo
PAG-01735,POL-0215,2025-09-06,32.02,Completado,Tarjeta
PAG-01736,POL-0215,2025-10-06,32.02,Completado,Tarjeta
PAG-01737,POL-0216,2023-12-27,63.45,Completado,Tarjeta
PAG-01738,POL-0216,2024-01-26,63.45,Completado,Tarjeta
PAG-01739,POL-0216,2024-02-25,63.45,Completado,Efectivo
PAG-01740,POL-0216,2024-03-26,63.45,Completado,Tarjeta
PAG-01741,POL-0216,2024-04-25,63.45,Completado,Transferencia
PAG-01742,POL-0216,2024-05-25,63.45,Completado,Tarjeta
PAG-01743,POL-0216,2024-06-24,63.45,Completado,Transferencia
PAG-01744,POL-0216,2024-07-24,63.45,Completado,Tarjeta
PAG-01745,POL-0216,2024-08-23,63.45,Pendiente,Efectivo
PAG-01746,POL-0216,2024-09-22,63.45,Completado,Tarjeta
PAG-01747,POL-0216,2024-10-22,63.45,Pendiente,Efectivo
PAG-01748,POL-0216,2024-11-21,63.45,Completado,Tarjeta
PAG-01749,POL-0216,2024-12-21,63.45,Pendiente,Efectivo
PAG-01750,POL-0217,2025-09-02,248.86,Completado,Transferencia
PAG-01751,POL-0217,2025-10-02,248.86,Completado,Tarjeta
PAG-01752,POL-0218,2023-12-03,122.53,Pendiente,Efectivo
PAG-01753,POL-0218,2024-01-02,122.53,Pendiente,Transferencia
PAG-01754,POL-0218,2024-02-01,122.53,Completado,Efectivo
PAG-01755,POL-0218,2024-03-02,122.53,Completado,Tarjeta
PAG-01756,POL-0218,2024-04-01,122.53,Pendiente,Tarjeta
PAG-01757,POL-0218,2024-05-01,122.53,Completado,Efectivo
PAG-01758,POL-0218,2024-05-31,122.53,Completado,Tarjeta
PAG-01759,POL-0218,2024-06-30,122.53,Completado,Transferencia
PAG-01760,POL-0218,2024-07-30,122.53,Pendiente,Transferencia
PAG-01761,POL-0218,2024-08-29,122.53,Completado,Tarjeta
PAG-01762,POL-0218,2024-09-28,122.53,Completado,Tarjeta
PAG-01763,POL-0218,2024-10-28,122.53,Completado,Tarjeta
PAG-01764,POL-0218,2024-11-27,122.53,Pendiente,Tarjeta
PAG-01765,POL-0219,2025-03-31,293.29,Completado,Tarjeta
PAG-01766,POL-0219,2025-04-30,293.29,Completado,Transferencia
PAG-01767,POL-0219,2025-05-30,293.29,Completado,Transferencia
PAG-01768,POL-0219,2025-06-29,293.29,Completado,Transferencia
PAG-01769,POL-0219,2025-07-29,293.29,Completado,Efectivo
PAG-01770,POL-0219,2025-08-28,293.29,Completado,Efectivo
PAG-01771,POL-0219,2025-09-27,293.29,Completado,Transferencia
PAG-01772,POL-0222,2025-04-18,251.71,Completado,Efectivo
PAG-01773,POL-0222,2025-05-18,251.71,Pendiente,Efectivo
PAG-01774,POL-0222,2025-06-17,251.71,Pendiente,Transferencia
PAG-01775,POL-0222,2025-07-17,251.71,Completado,Transferencia
PAG-01776,POL-0222,2025-08-16,251.71,Pendiente,Transferencia
PAG-01777,POL-0222,2025-09-15,251.71,Pendiente,Tarjeta
PAG-01778,POL-0222,2025-10-15,251.71,Completado,Transferencia
PAG-01779,POL-0223,2025-08-02,101.97,Completado,Tarjeta
PAG-01780,POL-0223,2025-09-01,101.97,Completado,Tarjeta
PAG-01781,POL-0223,2025-10-01,101.97,Completado,Transferencia
PAG-01782,POL-0224,2024-02-26,299.28,Completado,Tarjeta
PAG-01783,POL-0224,2024-03-27,299.28,Pendiente,Transferencia
PAG-01784,POL-0224,2024-04-26,299.28,Completado,Tarjeta
PAG-01785,POL-0224,2024-05-26,299.28,Completado,Efectivo
PAG-01786,POL-0224,2024-06-25,299.28,Completado,Tarjeta
PAG-01787,POL-0224,2024-07-25,299.28,Completado,Tarjeta
PAG-01788,POL-0224,2024-08-24,299.28,Pendiente,Efectivo
PAG-01789,POL-0224,2024-09-23,299.28,Completado,Efectivo
PAG-01790,POL-0224,2024-10-23,299.28,Completado,Efectivo
PAG-01791,POL-0224,2024-11-22,299.28,Completado,Transferencia
PAG-01792,POL-0224,2024-12-22,299.28,Completado,Transferencia
PAG-01793,POL-0224,2025-01-21,299.28,Completado,Tarjeta
PAG-01794,POL-0224,2025-02-20,299.28,Completado,Tarjeta
PAG-01795,POL-0225,2025-02-26,77.43,Pendiente,Transferencia
PAG-01796,POL-0225,2025-03-28,77.43,Completado,Transferencia
PAG-01797,POL-0225,2025-04-27,77.43,Completado,Tarjeta
PAG-01798,POL-0225,2025-05-27,77.43,Completado,Tarjeta
PAG-01799,POL-0225,2025-06-26,77.43,Completado,Efectivo
PAG-01800,POL-0225,2025-07-26,77.43,Completado,Efectivo
PAG-01801,POL-0225,2025-08-25,77.43,Completado,Tarjeta
PAG-01802,POL-0225,2025-09-24,77.43,Completado,Tarjeta
PAG-01803,POL-0227,2024-11-11,57.19,Completado,Transferencia
PAG-01804,POL-0227,2024-12-11,57.19,Completado,Efectivo
PAG-01805,POL-0227,2025-01-10,57.19,Pendiente,Tarjeta
PAG-01806,POL-0227,2025-02-09,57.19,Completado,Tarjeta
PAG-01807,POL-0227,2025-03-11,57.19,Completado,Transferencia
PAG-01808,POL-0227,2025-04-10,57.19,Completado,Efectivo
PAG-01809,POL-0227,2025-05-10,57.19,Completado,Transferencia
PAG-01810,POL-0227,2025-06-09,57.19,Completado,Efectivo
PAG-01811,POL-0227,2025-07-09,57.19,Completado,Efectivo
PAG-01812,POL-0227,2025-08-08,57.19,Completado,Efectivo
PAG-01813,POL-0227,2025-09-07,57.19,Completado,Tarjeta
PAG-01814,POL-0227,2025-10-07,57.19,Completado,Efectivo
PAG-01815,POL-0228,2025-05-21,294.95,Completado,Efectivo
PAG-01816,POL-0228,2025-06-20,294.95,Completado,Transferencia
PAG-01817,POL-0228,2025-07-20,294.95,Completado,Tarjeta
PAG-01818,POL-0228,2025-08-19,294.95,Completado,Tarjeta
PAG-01819,POL-0228,2025-09-18,294.95,Completado,Transferencia
PAG-01820,POL-0228,2025-10-18,294.95,Completado,Efectivo
PAG-01821,POL-0229,2024-01-26,32.47,Completado,Efectivo
PAG-01822,POL-0229,2024-02-25,32.47,Completado,Efectivo
PAG-01823,POL-0229,2024-03-26,32.47,Completado,Efectivo
PAG-01824,POL-0229,2024-04-25,32.47,Completado,Transferencia
PAG-01825,POL-0229,2024-05-25,32.47,Completado,Efectivo
PAG-01826,POL-0229,2024-06-24,32.47,Completado,Transferencia
PAG-01827,POL-0229,2024-07-24,32.47,Completado,Transferencia
PAG-01828,POL-0229,2024-08-23,32.47,Completado,Tarjeta
PAG-01829,POL-0229,2024-09-22,32.47,Completado,Efectivo
PAG-01830,POL-0229,2024-10-22,32.47,Completado,Tarjeta
PAG-01831,POL-0229,2024-11-21,32.47,Completado,Efectivo
PAG-01832,POL-0229,2024-12-21,32.47,Completado,Efectivo
PAG-01833,POL-0229,2025-01-20,32.47,Completado,Tarjeta
PAG-01834,POL-0230,2024-09-07,96.85,Completado,Transferencia
PAG-01835,POL-0230,2024-10-07,96.85,Completado,Transferencia
PAG-01836,POL-0230,2024-11-06,96.85,Completado,Tarjeta
PAG-01837,POL-0230,2024-12-06,96.85,Completado,Tarjeta
PAG-01838,POL-0230,2025-01-05,96.85,Completado,Tarjeta
PAG-01839,POL-0230,2025-02-04,96.85,Completado,Transferencia
PAG-01840,POL-0230,2025-03-06,96.85,Completado,Efectivo
PAG-01841,POL-0230,2025-04-05,96.85,Completado,Efectivo
PAG-01842,POL-0230,2025-05-05,96.85,Completado,Efectivo
PAG-01843,POL-0230,2025-06-04,96.85,Completado,Transferencia
PAG-01844,POL-0230,2025-07-04,96.85,Completado,Transferencia
PAG-01845,POL-0230,2025-08-03,96.85,Completado,Tarjeta
PAG-01846,POL-0230,2025-09-02,96.85,Completado,Transferencia
PAG-01847,POL-0231,2025-03-07,147.0,Completado,Tarjeta
PAG-01848,POL-0231,2025-04-06,147.0,Completado,Transferencia
PAG-01849,POL-0231,2025-05-06,147.0,Completado,Transferencia
PAG-01850,POL-0231,2025-06-05,147.0,Completado,Efectivo
PAG-01851,POL-0231,2025-07-05,147.0,Completado,Efectivo
PAG-01852,POL-0231,2025-08-04,147.0,Completado,Transferencia
PAG-01853,POL-0231,2025-09-03,147.0,Completado,Tarjeta
PAG-01854,POL-0231,2025-10-03,147.0,Completado,Tarjeta
PAG-01855,POL-0233,2024-08-16,217.13,Pendiente,Transferencia
PAG-01856,POL-0233,2024-09-15,217.13,Pendiente,Transferencia
PAG-01857,POL-0233,2024-10-15,217.13,Completado,Tarjeta
PAG-01858,POL-0233,2024-11-14,217.13,Completado,Tarjeta
PAG-01859,POL-0233,2024-12-14,217.13,Completado,Efectivo
PAG-01860,POL-0233,2025-01-13,217.13,Completado,Transferencia
PAG-01861,POL-0233,2025-02-12,217.13,Completado,Tarjeta
PAG-01862,POL-0233,2025-03-14,217.13,Completado,Transferencia
PAG-01863,POL-0233,2025-04-13,217.13,Completado,Efectivo
PAG-01864,POL-0233,2025-05-13,217.13,Completado,Efectivo
PAG-01865,POL-0233,2025-06-12,217.13,Pendiente,Tarjeta
PAG-01866,POL-0233,2025-07-12,217.13,Completado,Transferencia
PAG-01867,POL-0233,2025-08-11,217.13,Completado,Efectivo
PAG-01868,POL-0235,2024-10-04,265.08,Completado,Transferencia
PAG-01869,POL-0235,2024-11-03,265.08,Completado,Efectivo
PAG-01870,POL-0235,2024-12-03,265.08,Completado,Transferencia
PAG-01871,POL-0235,2025-01-02,265.08,Pendiente,Transferencia
PAG-01872,POL-0235,2025-02-01,265.08,Pendiente,Efectivo
PAG-01873,POL-0235,2025-03-03,265.08,Completado,Efectivo
PAG-01874,POL-0235,2025-04-02,265.08,Completado,Tarjeta
PAG-01875,POL-0235,2025-05-02,265.08,Completado,Transferencia
PAG-01876,POL-0235,2025-06-01,265.08,Completado,Transferencia
PAG-01877,POL-0235,2025-07-01,265.08,Completado,Efectivo
PAG-01878,POL-0235,2025-07-31,265.08,Completado,Efectivo
PAG-01879,POL-0235,2025-08-30,265.08,Completado,Transferencia
PAG-01880,POL-0235,2025-09-29,265.08,Pendiente,Efectivo
PAG-01881,POL-0236,2024-10-21,60.94,Completado,Transferencia
PAG-01882,POL-0236,2024-11-20,60.94,Completado,Tarjeta
PAG-01883,POL-0236,2024-12-20,60.94,Completado,Tarjeta
PAG-01884,POL-0236,2025-01-19,60.94,Completado,Transferencia
PAG-01885,POL-0236,2025-02-18,60.94,Completado,Tarjeta
PAG-01886,POL-0236,2025-03-20,60.94,Completado,Transferencia
PAG-01887,POL-0236,2025-04-19,60.94,Completado,Efectivo
PAG-01888,POL-0236,2025-05-19,60.94,Completado,Tarjeta
PAG-01889,POL-0236,2025-06-18,60.94,Pendiente,Transferencia
PAG-01890,POL-0236,2025-07-18,60.94,Completado,Tarjeta
PAG-01891,POL-0236,2025-08-17,60.94,Completado,Tarjeta
PAG-01892,POL-0236,2025-09-16,60.94,Completado,Efectivo
PAG-01893,POL-0236,2025-10-16,60.94,Completado,Transferencia
PAG-01894,POL-0238,2023-12-04,98.48,Completado,Efectivo
PAG-01895,POL-0238,2024-01-03,98.48,Completado,Tarjeta
PAG-01896,POL-0238,2024-02-02,98.48,Completado,Tarjeta
PAG-01897,POL-0238,2024-03-03,98.48,Completado,Transferencia
PAG-01898,POL-0238,2024-04-02,98.48,Completado,Transferencia
PAG-01899,POL-0238,2024-05-02,98.48,Pendiente,Transferencia
